SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1630228,0022300399,"DEC 23, 2023",GSW vs. POR,W,30,3,7,0.429,0,2,0.0,5,5,1.0,1,5,6,5,0,0,0,0,11,18,1
22023,1630228,0022300402,"DEC 25, 2023",GSW @ DEN,L,23,4,8,0.5,0,1,0.0,5,8,0.625,0,5,5,2,0,0,1,1,13,-24,1
22023,1630228,0022300426,"DEC 28, 2023",GSW vs. MIA,L,24,5,11,0.455,0,3,0.0,0,0,0.0,1,4,5,1,0,0,6,0,10,-26,1
22023,1630228,0022300444,"DEC 30, 2023",GSW vs. DAL,L,25,6,12,0.5,1,5,0.2,3,4,0.75,5,4,9,3,1,0,1,3,16,-9,1
22023,1630228,0022300463,"JAN 02, 2024",GSW vs. ORL,W,34,7,14,0.5,1,5,0.2,4,5,0.8,2,4,6,4,0,2,1,2,19,10,1
22023,1630228,0022300478,"JAN 04, 2024",GSW vs. DEN,L,19,5,7,0.714,0,1,0.0,6,7,0.857,1,3,4,4,0,0,1,1,16,6,1
22023,1630228,0022300490,"JAN 05, 2024",GSW vs. DET,W,36,4,8,0.5,0,1,0.0,3,3,1.0,0,6,6,1,0,0,4,2,11,16,1
22023,1630228,0022300504,"JAN 07, 2024",GSW vs. TOR,L,25,5,13,0.385,1,5,0.2,2,2,1.0,1,3,4,4,1,1,1,0,13,-5,1
22023,1630228,0022300525,"JAN 10, 2024",GSW vs. NOP,L,28,4,7,0.571,0,1,0.0,4,6,0.667,0,3,3,4,0,1,3,3,12,-20,1
22023,1630228,0022300536,"JAN 12, 2024",GSW @ CHI,W,24,9,12,0.75,4,4,1.0,2,3,0.667,0,5,5,1,1,0,0,2,24,6,1
22023,1630228,0022300545,"JAN 13, 2024",GSW @ MIL,L,30,10,18,0.556,2,3,0.667,6,6,1.0,0,3,3,2,1,1,0,2,28,-18,1
22023,1630228,0022300560,"JAN 15, 2024",GSW @ MEM,L,29,9,18,0.5,1,5,0.2,1,1,1.0,2,9,11,0,0,0,3,3,20,-9,1
22023,1630228,0022300126,"NOV 01, 2023",GSW vs. SAC,W,17,4,9,0.444,1,2,0.5,3,3,1.0,0,1,1,1,1,0,0,2,12,3,1
22023,1630228,0022300005,"NOV 03, 2023",GSW @ OKC,W,22,9,15,0.6,0,2,0.0,1,2,0.5,1,1,2,1,0,0,3,2,19,3,1
22023,1630228,0022300142,"NOV 05, 2023",GSW @ CLE,L,20,5,14,0.357,1,4,0.25,4,5,0.8,1,2,3,0,0,2,1,2,15,-9,1
22023,1630228,0022300145,"NOV 06, 2023",GSW @ DET,W,19,2,8,0.25,0,3,0.0,6,8,0.75,0,1,1,0,1,1,1,3,10,0,1
22023,1630228,0022300169,"NOV 08, 2023",GSW @ DEN,L,19,4,12,0.333,0,1,0.0,2,2,1.0,2,2,4,2,0,0,0,1,10,9,1
22023,1630228,0022300176,"NOV 11, 2023",GSW vs. CLE,L,21,2,7,0.286,0,1,0.0,8,11,0.727,0,3,3,0,0,0,0,4,12,-1,1
22023,1630228,0022300186,"NOV 12, 2023",GSW vs. MIN,L,24,2,11,0.182,0,3,0.0,6,7,0.857,2,1,3,0,2,0,0,2,10,5,1
22023,1630228,0022300025,"NOV 14, 2023",GSW vs. MIN,L,16,2,3,0.667,0,1,0.0,1,2,0.5,1,1,2,1,0,0,1,2,5,-1,1
22023,1630228,0022300201,"NOV 16, 2023",GSW vs. OKC,L,27,8,13,0.615,1,4,0.25,4,5,0.8,0,6,6,2,0,1,4,0,21,-11,1
22023,1630228,0022300207,"NOV 18, 2023",GSW vs. OKC,L,20,6,10,0.6,0,2,0.0,1,2,0.5,2,3,5,2,1,1,3,2,13,-18,1
22023,1630228,0022300224,"NOV 20, 2023",GSW vs. HOU,W,18,3,7,0.429,1,3,0.333,0,2,0.0,0,3,3,1,0,0,1,3,7,8,1
22023,1630228,0022300236,"NOV 22, 2023",GSW @ PHX,L,21,3,7,0.429,0,1,0.0,1,2,0.5,0,1,1,2,1,0,0,5,7,-1,1
22023,1630228,0022300051,"NOV 24, 2023",GSW vs. SAS,W,20,5,7,0.714,1,2,0.5,1,2,0.5,0,1,1,2,0,0,1,0,12,-1,1
22023,1630228,0022300060,"NOV 28, 2023",GSW @ SAC,L,10,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,2,3,0,4,1
22023,1630228,0022300273,"NOV 30, 2023",GSW vs. LAC,W,23,6,8,0.75,3,5,0.6,2,4,0.5,1,5,6,3,1,1,1,0,17,13,1
22023,1630228,0022300062,"OCT 24, 2023",GSW vs. PHX,L,20,4,8,0.5,0,0,0.0,4,6,0.667,3,3,6,1,2,1,2,5,12,4,1
22023,1630228,0022300087,"OCT 27, 2023",GSW @ SAC,W,26,5,11,0.455,1,3,0.333,1,2,0.5,1,4,5,0,0,0,2,3,12,9,1
22023,1630228,0022300096,"OCT 29, 2023",GSW @ HOU,W,19,3,8,0.375,1,3,0.333,2,3,0.667,0,2,2,1,1,0,3,4,9,4,1
22023,202709,0022300280,"DEC 02, 2023",GSW @ LAC,L,16,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,3,0,0,0,2,0,1,1
22023,202709,0022301222,"DEC 08, 2023",GSW @ OKC,L,13,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,3,0,0,0,0,2,3,1
22023,202709,0022300362,"DEC 19, 2023",GSW vs. BOS,W,6,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,0,4,2,1
22023,202709,0022300386,"DEC 22, 2023",GSW vs. WAS,W,14,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,1,3,0,-7,1
22023,202709,0022300399,"DEC 23, 2023",GSW vs. POR,W,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,1,1
22023,202709,0022300426,"DEC 28, 2023",GSW vs. MIA,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,3,1
22023,202709,0022300490,"JAN 05, 2024",GSW vs. DET,W,9,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,2,0,0,0,0,3,3,1
22023,202709,0022300504,"JAN 07, 2024",GSW vs. TOR,L,14,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,1,1,0,-3,1
22023,202709,0022300525,"JAN 10, 2024",GSW vs. NOP,L,17,1,3,0.333,0,2,0.0,0,0,0.0,2,1,3,2,0,0,2,2,2,-22,1
22023,202709,0022300536,"JAN 12, 2024",GSW @ CHI,W,13,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,2,0,0,0,1,2,4,1
22023,202709,0022300545,"JAN 13, 2024",GSW @ MIL,L,18,1,2,0.5,1,2,0.5,0,0,0.0,0,3,3,2,0,1,1,1,3,-11,1
22023,202709,0022300560,"JAN 15, 2024",GSW @ MEM,L,7,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-7,1
22023,202709,0022300142,"NOV 05, 2023",GSW @ CLE,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,3,1
22023,202709,0022300176,"NOV 11, 2023",GSW vs. CLE,L,2,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,1,0,0,2,1,3,6,1
22023,202709,0022300025,"NOV 14, 2023",GSW vs. MIN,L,13,2,6,0.333,2,3,0.667,0,1,0.0,0,0,0,4,0,0,2,1,6,6,1
22023,202709,0022300201,"NOV 16, 2023",GSW vs. OKC,L,20,1,7,0.143,1,6,0.167,0,0,0.0,1,1,2,2,0,1,0,0,3,-16,1
22023,202709,0022300236,"NOV 22, 2023",GSW @ PHX,L,16,1,3,0.333,0,2,0.0,1,2,0.5,0,0,0,4,2,0,1,3,3,12,1
22023,202709,0022300060,"NOV 28, 2023",GSW @ SAC,L,8,1,2,0.5,0,0,0.0,2,2,1.0,0,3,3,3,0,0,0,0,4,1,1
22023,202709,0022300273,"NOV 30, 2023",GSW vs. LAC,W,22,0,2,0.0,0,2,0.0,1,2,0.5,0,2,2,2,0,0,0,1,1,12,1
22023,202709,0022300062,"OCT 24, 2023",GSW vs. PHX,L,4,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,-12,1
22023,202709,0022300108,"OCT 30, 2023",GSW @ NOP,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,2,0,0,1
22023,1641764,0022300280,"DEC 02, 2023",GSW @ LAC,L,37,5,9,0.556,2,3,0.667,0,0,0.0,0,6,6,3,1,2,1,2,12,1,1
22023,1641764,0022301214,"DEC 06, 2023",GSW vs. POR,W,21,1,3,0.333,1,1,1.0,0,2,0.0,1,4,5,1,0,0,1,2,3,5,1
22023,1641764,0022301222,"DEC 08, 2023",GSW @ OKC,L,23,5,11,0.455,1,4,0.25,1,1,1.0,5,1,6,4,1,0,1,2,12,-1,1
22023,1641764,0022300308,"DEC 12, 2023",GSW @ PHX,L,29,9,14,0.643,2,4,0.5,0,1,0.0,5,6,11,5,1,0,3,2,20,18,1
22023,1641764,0022300325,"DEC 14, 2023",GSW @ LAC,L,35,2,11,0.182,0,3,0.0,0,0,0.0,4,3,7,2,3,1,3,2,4,-8,1
22023,1641764,0022300339,"DEC 16, 2023",GSW vs. BKN,W,32,7,15,0.467,4,9,0.444,1,2,0.5,1,4,5,5,3,1,5,4,19,0,1
22023,1641764,0022300348,"DEC 17, 2023",GSW @ POR,W,33,4,8,0.5,0,2,0.0,2,2,1.0,0,5,5,5,1,0,1,3,10,1,1
22023,1641764,0022300362,"DEC 19, 2023",GSW vs. BOS,W,16,2,4,0.5,1,3,0.333,0,0,0.0,1,4,5,1,1,0,1,2,5,2,1
22023,1641764,0022300386,"DEC 22, 2023",GSW vs. WAS,W,29,3,9,0.333,2,5,0.4,2,2,1.0,3,4,7,5,1,0,1,2,10,16,1
22023,1641764,0022300399,"DEC 23, 2023",GSW vs. POR,W,32,7,12,0.583,1,5,0.2,0,0,0.0,1,9,10,7,1,1,2,1,15,25,1
22023,1641764,0022300402,"DEC 25, 2023",GSW @ DEN,L,34,4,7,0.571,3,4,0.75,2,2,1.0,4,5,9,6,5,0,2,1,13,1,1
22023,1641764,0022300426,"DEC 28, 2023",GSW vs. MIA,L,28,4,9,0.444,2,5,0.4,0,0,0.0,1,2,3,6,0,0,1,2,10,1,1
22023,1641764,0022300444,"DEC 30, 2023",GSW vs. DAL,L,29,5,8,0.625,3,5,0.6,0,0,0.0,1,8,9,4,1,0,2,1,13,-4,1
22023,1641764,0022300463,"JAN 02, 2024",GSW vs. ORL,W,28,4,7,0.571,1,3,0.333,1,4,0.25,1,3,4,2,2,0,0,2,10,4,1
22023,1641764,0022300478,"JAN 04, 2024",GSW vs. DEN,L,28,5,10,0.5,3,4,0.75,0,0,0.0,0,2,2,5,1,0,0,2,13,-2,1
22023,1641764,0022300490,"JAN 05, 2024",GSW vs. DET,W,25,4,7,0.571,2,2,1.0,1,3,0.333,2,3,5,5,1,0,1,2,11,-3,1
22023,1641764,0022300504,"JAN 07, 2024",GSW vs. TOR,L,29,2,11,0.182,1,8,0.125,0,0,0.0,2,6,8,4,0,0,0,1,5,-9,1
22023,1641764,0022300525,"JAN 10, 2024",GSW vs. NOP,L,25,1,6,0.167,0,2,0.0,0,0,0.0,3,6,9,2,0,0,2,1,2,-31,1
22023,1641764,0022300536,"JAN 12, 2024",GSW @ CHI,W,27,2,8,0.25,0,4,0.0,1,1,1.0,1,2,3,4,0,0,0,3,5,12,1
22023,1641764,0022300545,"JAN 13, 2024",GSW @ MIL,L,36,10,14,0.714,3,5,0.6,0,1,0.0,1,9,10,3,2,0,0,3,23,-1,1
22023,1641764,0022300560,"JAN 15, 2024",GSW @ MEM,L,27,4,12,0.333,0,3,0.0,0,0,0.0,2,2,4,4,0,0,2,4,8,-3,1
22023,1641764,0022300142,"NOV 05, 2023",GSW @ CLE,L,8,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,2,0,0,2,0,0,5,1
22023,1641764,0022300145,"NOV 06, 2023",GSW @ DET,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
22023,1641764,0022300169,"NOV 08, 2023",GSW @ DEN,L,11,2,3,0.667,0,0,0.0,1,1,1.0,1,2,3,2,0,0,0,2,5,8,1
22023,1641764,0022300176,"NOV 11, 2023",GSW vs. CLE,L,8,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,2,1,0,1,1,2,5,1
22023,1641764,0022300186,"NOV 12, 2023",GSW vs. MIN,L,1,3,5,0.6,2,2,1.0,0,0,0.0,1,0,1,0,1,0,0,0,8,6,1
22023,1641764,0022300025,"NOV 14, 2023",GSW vs. MIN,L,39,9,18,0.5,3,8,0.375,2,2,1.0,1,6,7,5,1,0,3,4,23,11,1
22023,1641764,0022300201,"NOV 16, 2023",GSW vs. OKC,L,25,4,7,0.571,3,4,0.75,2,2,1.0,2,6,8,3,0,0,1,5,13,-26,1
22023,1641764,0022300207,"NOV 18, 2023",GSW vs. OKC,L,25,2,6,0.333,1,4,0.25,3,4,0.75,0,3,3,3,0,0,3,0,8,-15,1
22023,1641764,0022300224,"NOV 20, 2023",GSW vs. HOU,W,18,1,2,0.5,1,2,0.5,0,0,0.0,0,5,5,3,0,0,0,2,3,3,1
22023,1641764,0022300236,"NOV 22, 2023",GSW @ PHX,L,23,4,9,0.444,1,3,0.333,1,2,0.5,2,2,4,2,3,0,0,1,10,20,1
22023,1641764,0022300051,"NOV 24, 2023",GSW vs. SAS,W,12,0,5,0.0,0,2,0.0,0,0,0.0,1,2,3,2,0,0,1,0,0,0,1
22023,1641764,0022300273,"NOV 30, 2023",GSW vs. LAC,W,31,5,10,0.5,2,4,0.5,1,2,0.5,2,6,8,2,0,0,0,2,13,12,1
22023,1641764,0022300108,"OCT 30, 2023",GSW @ NOP,W,23,2,5,0.4,0,1,0.0,1,2,0.5,1,7,8,2,0,0,2,4,5,15,1
22023,101108,0022301214,"DEC 06, 2023",GSW vs. POR,W,20,1,4,0.25,0,2,0.0,0,0,0.0,1,2,3,6,0,0,2,2,2,-4,1
22023,101108,0022300308,"DEC 12, 2023",GSW @ PHX,L,30,5,8,0.625,3,4,0.75,2,3,0.667,0,5,5,11,2,0,1,4,15,12,1
22023,101108,0022300325,"DEC 14, 2023",GSW @ LAC,L,29,4,9,0.444,2,5,0.4,2,2,1.0,0,2,2,3,0,0,2,4,12,-11,1
22023,101108,0022300339,"DEC 16, 2023",GSW vs. BKN,W,30,1,4,0.25,0,2,0.0,0,0,0.0,0,4,4,11,0,0,3,2,2,3,1
22023,101108,0022300348,"DEC 17, 2023",GSW @ POR,W,32,2,7,0.286,0,4,0.0,0,0,0.0,1,3,4,8,1,0,2,1,4,-4,1
22023,101108,0022300362,"DEC 19, 2023",GSW vs. BOS,W,35,4,12,0.333,1,5,0.2,0,0,0.0,1,6,7,12,0,0,0,2,9,9,1
22023,101108,0022300386,"DEC 22, 2023",GSW vs. WAS,W,25,2,7,0.286,0,3,0.0,0,1,0.0,0,7,7,10,1,0,1,2,4,27,1
22023,101108,0022300399,"DEC 23, 2023",GSW vs. POR,W,27,1,4,0.25,0,2,0.0,0,0,0.0,0,3,3,11,3,0,1,1,2,9,1
22023,101108,0022300402,"DEC 25, 2023",GSW @ DEN,L,28,5,10,0.5,3,5,0.6,0,0,0.0,1,2,3,3,0,0,1,1,13,13,1
22023,101108,0022300426,"DEC 28, 2023",GSW vs. MIA,L,27,3,6,0.5,1,4,0.25,2,2,1.0,0,4,4,4,0,0,3,4,9,-8,1
22023,101108,0022300444,"DEC 30, 2023",GSW vs. DAL,L,33,9,14,0.643,6,9,0.667,0,0,0.0,0,2,2,6,2,1,0,2,24,-10,1
22023,101108,0022300463,"JAN 02, 2024",GSW vs. ORL,W,30,3,5,0.6,3,3,1.0,3,4,0.75,0,2,2,4,0,0,1,1,12,-8,1
22023,101108,0022300478,"JAN 04, 2024",GSW vs. DEN,L,30,4,7,0.571,1,3,0.333,0,1,0.0,1,3,4,6,0,0,0,2,9,4,1
22023,101108,0022300490,"JAN 05, 2024",GSW vs. DET,W,24,3,5,0.6,2,4,0.5,0,1,0.0,0,6,6,4,0,1,1,2,8,2,1
22023,101108,0022300126,"NOV 01, 2023",GSW vs. SAC,W,28,1,5,0.2,0,3,0.0,0,0,0.0,1,3,4,8,0,0,0,2,2,5,1
22023,101108,0022300005,"NOV 03, 2023",GSW @ OKC,W,28,0,6,0.0,0,2,0.0,1,2,0.5,0,2,2,13,2,0,0,1,1,6,1
22023,101108,0022300142,"NOV 05, 2023",GSW @ CLE,L,25,2,10,0.2,1,5,0.2,0,0,0.0,0,1,1,2,2,0,0,3,5,-12,1
22023,101108,0022300145,"NOV 06, 2023",GSW @ DET,W,21,6,9,0.667,2,3,0.667,3,3,1.0,0,5,5,6,0,0,0,0,17,13,1
22023,101108,0022300169,"NOV 08, 2023",GSW @ DEN,L,27,4,10,0.4,1,4,0.25,0,0,0.0,1,4,5,4,1,0,1,2,9,5,1
22023,101108,0022300176,"NOV 11, 2023",GSW vs. CLE,L,26,4,7,0.571,1,2,0.5,0,0,0.0,0,3,3,9,3,0,3,2,9,-12,1
22023,101108,0022300186,"NOV 12, 2023",GSW vs. MIN,L,22,0,3,0.0,0,2,0.0,2,2,1.0,0,1,1,5,0,0,2,4,2,-1,1
22023,101108,0022300025,"NOV 14, 2023",GSW vs. MIN,L,36,6,14,0.429,2,3,0.667,1,1,1.0,0,5,5,4,3,1,4,0,15,-9,1
22023,101108,0022300201,"NOV 16, 2023",GSW vs. OKC,L,28,4,8,0.5,4,6,0.667,3,3,1.0,0,3,3,8,1,0,1,1,15,-3,1
22023,101108,0022300207,"NOV 18, 2023",GSW vs. OKC,L,38,4,9,0.444,4,7,0.571,0,0,0.0,1,3,4,11,3,0,0,3,12,3,1
22023,101108,0022300224,"NOV 20, 2023",GSW vs. HOU,W,34,4,7,0.571,3,5,0.6,4,4,1.0,1,5,6,12,2,0,1,4,15,12,1
22023,101108,0022300236,"NOV 22, 2023",GSW @ PHX,L,17,1,2,0.5,0,1,0.0,4,4,1.0,0,2,2,6,0,0,1,1,6,-18,1
22023,101108,0022300051,"NOV 24, 2023",GSW vs. SAS,W,29,2,6,0.333,1,3,0.333,0,0,0.0,0,5,5,10,0,0,1,2,5,16,1
22023,101108,0022300060,"NOV 28, 2023",GSW @ SAC,L,5,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,2,0,0,1,3,0,1
22023,101108,0022300062,"OCT 24, 2023",GSW vs. PHX,L,34,4,15,0.267,0,6,0.0,6,7,0.857,1,5,6,9,2,0,1,0,14,5,1
22023,101108,0022300087,"OCT 27, 2023",GSW @ SAC,W,33,5,12,0.417,0,2,0.0,0,0,0.0,0,2,2,12,3,0,3,2,10,2,1
22023,101108,0022300096,"OCT 29, 2023",GSW @ HOU,W,27,3,8,0.375,0,3,0.0,2,2,1.0,0,5,5,7,1,0,1,1,8,22,1
22023,101108,0022300108,"OCT 30, 2023",GSW @ NOP,W,25,6,10,0.6,1,5,0.2,0,0,0.0,0,6,6,5,2,0,1,0,13,17,1
22023,1630541,0022300280,"DEC 02, 2023",GSW @ LAC,L,32,5,13,0.385,2,5,0.4,9,10,0.9,3,2,5,2,2,0,0,3,21,-1,1
22023,1630541,0022301214,"DEC 06, 2023",GSW vs. POR,W,26,5,10,0.5,1,4,0.25,1,1,1.0,2,2,4,0,1,1,1,2,12,3,1
22023,1630541,0022301222,"DEC 08, 2023",GSW @ OKC,L,16,1,6,0.167,0,4,0.0,0,0,0.0,2,2,4,0,0,0,2,4,2,-7,1
22023,1630541,0022300308,"DEC 12, 2023",GSW @ PHX,L,24,3,6,0.5,2,3,0.667,4,6,0.667,1,3,4,0,0,0,2,3,12,-15,1
22023,1630541,0022300325,"DEC 14, 2023",GSW @ LAC,L,16,4,6,0.667,0,1,0.0,3,4,0.75,2,3,5,1,1,0,2,1,11,4,1
22023,1630541,0022300339,"DEC 16, 2023",GSW vs. BKN,W,14,1,3,0.333,0,0,0.0,0,0,0.0,2,1,3,1,0,0,0,0,2,-2,1
22023,1630541,0022300348,"DEC 17, 2023",GSW @ POR,W,19,3,7,0.429,0,2,0.0,0,0,0.0,2,2,4,1,1,0,1,0,6,9,1
22023,1630541,0022300362,"DEC 19, 2023",GSW vs. BOS,W,17,3,9,0.333,2,6,0.333,2,2,1.0,0,0,0,0,0,0,0,0,10,3,1
22023,1630541,0022300386,"DEC 22, 2023",GSW vs. WAS,W,19,1,4,0.25,0,3,0.0,3,4,0.75,1,2,3,0,1,0,2,1,5,8,1
22023,1630541,0022300399,"DEC 23, 2023",GSW vs. POR,W,17,4,6,0.667,1,2,0.5,2,2,1.0,0,1,1,1,1,1,2,3,11,6,1
22023,1630541,0022300402,"DEC 25, 2023",GSW @ DEN,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-8,1
22023,1630541,0022300426,"DEC 28, 2023",GSW vs. MIA,L,13,4,8,0.5,0,2,0.0,3,3,1.0,1,2,3,0,0,2,0,1,11,10,1
22023,1630541,0022300490,"JAN 05, 2024",GSW vs. DET,W,6,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-4,1
22023,1630541,0022300504,"JAN 07, 2024",GSW vs. TOR,L,22,7,9,0.778,4,6,0.667,3,3,1.0,0,3,3,1,1,0,1,1,21,-2,1
22023,1630541,0022300525,"JAN 10, 2024",GSW vs. NOP,L,25,8,18,0.444,4,8,0.5,1,1,1.0,1,1,2,0,1,0,0,3,21,-7,1
22023,1630541,0022300126,"NOV 01, 2023",GSW vs. SAC,W,15,0,3,0.0,0,2,0.0,1,2,0.5,0,3,3,0,0,1,0,1,1,-5,1
22023,1630541,0022300005,"NOV 03, 2023",GSW @ OKC,W,18,3,7,0.429,2,5,0.4,0,0,0.0,1,0,1,2,1,0,1,3,8,4,1
22023,1630541,0022300142,"NOV 05, 2023",GSW @ CLE,L,14,1,3,0.333,0,2,0.0,1,2,0.5,1,2,3,0,1,0,0,1,3,-1,1
22023,1630541,0022300145,"NOV 06, 2023",GSW @ DET,W,19,2,6,0.333,0,2,0.0,0,0,0.0,1,1,2,2,3,0,0,0,4,8,1
22023,1630541,0022300169,"NOV 08, 2023",GSW @ DEN,L,14,4,7,0.571,2,3,0.667,0,0,0.0,0,3,3,1,1,0,0,0,10,6,1
22023,1630541,0022300176,"NOV 11, 2023",GSW vs. CLE,L,18,2,4,0.5,2,3,0.667,2,2,1.0,1,4,5,1,0,0,1,3,8,2,1
22023,1630541,0022300186,"NOV 12, 2023",GSW vs. MIN,L,13,1,6,0.167,0,4,0.0,0,0,0.0,1,2,3,0,0,0,1,1,2,-10,1
22023,1630541,0022300025,"NOV 14, 2023",GSW vs. MIN,L,14,4,6,0.667,1,2,0.5,2,2,1.0,1,1,2,2,1,0,0,0,11,-12,1
22023,1630541,0022300201,"NOV 16, 2023",GSW vs. OKC,L,23,5,11,0.455,2,4,0.5,0,1,0.0,2,2,4,1,0,1,1,1,12,-4,1
22023,1630541,0022300207,"NOV 18, 2023",GSW vs. OKC,L,18,1,4,0.25,0,3,0.0,4,4,1.0,2,2,4,1,1,0,2,2,6,-8,1
22023,1630541,0022300224,"NOV 20, 2023",GSW vs. HOU,W,22,3,7,0.429,1,3,0.333,0,0,0.0,2,2,4,0,0,0,0,2,7,3,1
22023,1630541,0022300236,"NOV 22, 2023",GSW @ PHX,L,23,4,8,0.5,0,1,0.0,0,1,0.0,1,8,9,1,0,1,1,5,8,-3,1
22023,1630541,0022300051,"NOV 24, 2023",GSW vs. SAS,W,17,4,4,1.0,1,1,1.0,0,2,0.0,2,2,4,1,0,0,2,0,9,-6,1
22023,1630541,0022300060,"NOV 28, 2023",GSW @ SAC,L,13,4,4,1.0,3,3,1.0,0,0,0.0,1,0,1,2,0,0,0,1,11,-2,1
22023,1630541,0022300273,"NOV 30, 2023",GSW vs. LAC,W,28,6,10,0.6,1,4,0.25,0,0,0.0,2,1,3,1,0,1,0,2,13,-9,1
22023,1630541,0022300062,"OCT 24, 2023",GSW vs. PHX,L,18,4,6,0.667,2,4,0.5,1,2,0.5,1,2,3,0,3,1,1,1,11,-6,1
22023,1630541,0022300087,"OCT 27, 2023",GSW @ SAC,W,21,4,5,0.8,2,3,0.667,0,0,0.0,0,3,3,1,3,0,1,0,10,11,1
22023,1630541,0022300096,"OCT 29, 2023",GSW @ HOU,W,17,1,6,0.167,1,5,0.2,2,2,1.0,0,3,3,1,0,1,0,1,5,11,1
22023,1630541,0022300108,"OCT 30, 2023",GSW @ NOP,W,21,5,8,0.625,2,5,0.4,1,1,1.0,2,1,3,4,0,0,0,0,13,18,1
22023,1626172,0022300280,"DEC 02, 2023",GSW @ LAC,L,18,3,3,1.0,0,0,0.0,1,2,0.5,0,8,8,3,0,1,1,1,7,3,1
22023,1626172,0022301214,"DEC 06, 2023",GSW vs. POR,W,16,2,6,0.333,0,0,0.0,2,2,1.0,2,6,8,0,1,0,0,2,6,-7,1
22023,1626172,0022301222,"DEC 08, 2023",GSW @ OKC,L,16,2,2,1.0,0,0,0.0,1,3,0.333,1,3,4,2,0,0,2,1,5,3,1
22023,1626172,0022300308,"DEC 12, 2023",GSW @ PHX,L,11,0,0,0.0,0,0,0.0,0,0,0.0,2,3,5,2,1,0,0,2,0,-13,1
22023,1626172,0022300325,"DEC 14, 2023",GSW @ LAC,L,26,4,7,0.571,0,0,0.0,0,0,0.0,5,2,7,5,1,0,1,2,8,0,1
22023,1626172,0022300339,"DEC 16, 2023",GSW vs. BKN,W,27,2,5,0.4,0,0,0.0,0,0,0.0,1,6,7,3,1,0,0,2,4,6,1
22023,1626172,0022300348,"DEC 17, 2023",GSW @ POR,W,15,2,5,0.4,0,0,0.0,0,0,0.0,1,3,4,2,1,1,0,2,4,-2,1
22023,1626172,0022300362,"DEC 19, 2023",GSW vs. BOS,W,14,1,2,0.5,0,0,0.0,1,1,1.0,1,5,6,2,0,0,1,0,3,-19,1
22023,1626172,0022300386,"DEC 22, 2023",GSW vs. WAS,W,11,2,3,0.667,0,0,0.0,1,1,1.0,2,3,5,0,0,0,0,2,5,1,1
22023,1626172,0022300399,"DEC 23, 2023",GSW vs. POR,W,22,2,3,0.667,0,0,0.0,2,2,1.0,6,5,11,7,0,0,3,2,6,15,1
22023,1626172,0022300402,"DEC 25, 2023",GSW @ DEN,L,22,2,3,0.667,0,0,0.0,0,0,0.0,0,3,3,2,0,0,1,3,4,-9,1
22023,1626172,0022300426,"DEC 28, 2023",GSW vs. MIA,L,14,2,2,1.0,0,0,0.0,1,3,0.333,3,2,5,0,0,1,0,3,5,-9,1
22023,1626172,0022300444,"DEC 30, 2023",GSW vs. DAL,L,11,2,2,1.0,0,0,0.0,1,2,0.5,2,1,3,1,0,0,0,2,5,-7,1
22023,1626172,0022300463,"JAN 02, 2024",GSW vs. ORL,W,17,1,2,0.5,0,0,0.0,3,4,0.75,1,4,5,2,0,0,0,4,5,10,1
22023,1626172,0022300478,"JAN 04, 2024",GSW vs. DEN,L,22,3,4,0.75,0,0,0.0,1,1,1.0,2,2,4,3,0,0,0,5,7,-2,1
22023,1626172,0022300490,"JAN 05, 2024",GSW vs. DET,W,12,1,1,1.0,0,0,0.0,2,2,1.0,1,3,4,1,0,0,0,2,4,6,1
